name,ra,dec
Abell 1827,209.585347,21.691401
Abell 2107,234.819611,21.810485
Abell 2107,234.789903,21.844812
Abell 109,13.078256,22.356794
Abell 1880,213.292545,22.494617
Abell 2017,225.613622,23.138778
Abell 2021,225.613622,23.138778
Abell 196,21.789484,23.228819
Abell 24,5.588686,23.301368
Abell 824,143.840677,23.910727
Abell 1179,167.330275,23.935722
Abell 104,12.808169,24.384856
Abell 104,12.442046,24.446068
Abell 104,12.449182,24.476894
Abell 104,12.457566,24.503274
Abell 2004,224.427641,24.531397
Abell 1939,219.322282,24.777423
Abell 2279,265.908388,24.779468
Abell 439,52.631535,24.804547
Abell 2251,258.139718,24.817415
Abell 2004,224.28317,24.865078
Abell 1909,216.140148,24.867182
Abell 1797,207.427148,24.937565
Abell 439,52.782152,24.98147
Abell 2004,224.648636,25.012429
Abell 2004,224.4615,25.098739
Abell 1797,207.416167,25.154486
Abell 1856,211.671127,25.247376
Abell 320,33.410774,25.298037
Abell 1380,176.816277,25.395219
Abell 2148,240.61538,25.663433
Abell 1927,217.747033,25.72852
Abell 137,16.14582,25.78062
Abell 2445,336.755034,25.869102
Abell 2126,236.601409,25.93544
Abell 923,151.38485,26.073411
Abell 1775,205.461642,26.378358
Abell 2672,358.855935,26.395225
Abell 2666,358.855935,26.395225
Abell 318,33.236927,26.39711
Abell 115,13.975165,26.417464
Abell 318,33.223665,26.427145
Abell 1609,191.584671,26.446188
Abell 115,14.148566,26.473098
Abell 2672,359.036343,26.56469
Abell 2666,359.036343,26.56469
Abell 1795,207.230105,26.599081
Abell 1567,189.134139,26.606052
Abell 1575,189.134139,26.606052
Abell 2634,355.11016,26.693335
Abell 2666,358.360102,26.702097
Abell 1547,187.007141,26.713544
Abell 2165,243.471712,26.767069
Abell 1547,187.239366,26.881734
Abell 1267,171.980506,26.984595
Abell 2634,354.607505,27.010881
Abell 2019,225.645466,27.02781
Abell 1886,213.782542,27.090394
Abell 2634,355.00132,27.126342
Abell 610,119.820658,27.144578
Abell 2142,239.575238,27.278525
Abell 2622,354.456127,27.292195
Abell 2634,354.456127,27.292195
Abell 1863,211.884545,27.318484
Abell 1594,190.312972,27.374214
Abell 1587,190.312972,27.374214
Abell 605,119.028299,27.379893
Abell 2622,353.796514,27.38435
Abell 2634,353.796514,27.38435
Abell 2622,353.756822,27.399884
Abell 2634,353.756822,27.399884
Abell 1656,196.775962,27.523634
Abell 2584,350.499441,27.549579
Abell 1973,222.101735,27.556765
Abell 1594,190.279899,27.596131
Abell 1587,190.279899,27.596131
Abell 605,119.275111,27.61551
Abell 1656,193.556654,27.627395
Abell 1868,212.21318,27.647661
Abell 1861,212.21318,27.647661
Abell 2666,357.625964,27.666396
Abell 2598,351.342653,27.685802
Abell 1656,193.2685,27.715133
Abell 1868,211.952107,27.766993
Abell 1861,211.952107,27.766993
Abell 2005,224.499856,27.829447
Abell 2065,230.747232,27.85345
Abell 1656,194.845066,27.929457
Abell 1455,180.93613,27.948607
Abell 1990,223.146815,27.960748
Abell 1984,223.146815,27.960748
Abell 2598,351.236198,28.050165
Abell 2089,233.190262,28.05583
Abell 1984,223.394944,28.094072
Abell 1990,223.394944,28.094072
Abell 1656,194.445388,28.102031
Abell 1656,195.241293,28.102725
Abell 1800,207.548835,28.272295
Abell 1656,194.166656,28.282537
Abell 1641,194.166656,28.282537
Abell 1656,195.180419,28.480706
Abell 2022,226.081851,28.600729
Abell 1656,193.943829,28.60478
Abell 1641,193.943829,28.60478
Abell 1700,198.814585,28.659397
Abell 690,129.812824,28.85597
Abell 1656,193.15467,28.8689
Abell 1632,193.15467,28.8689
Abell 879,147.54345,28.898293
Abell 2079,231.933261,28.946003
Abell 2079,231.934484,28.951008
Abell 2079,232.525671,29.017717
Abell 2079,232.540632,29.020553
Abell 602,118.082916,29.208966
Abell 1213,169.145226,29.256661
Abell 2162,244.098729,29.258997
Abell 2162,242.053579,29.363487
Abell 602,118.2545,29.379897
Abell 1869,212.281599,29.444236
Abell 2162,243.152891,29.533223
Abell 2160,243.070114,29.962037
Abell 2162,243.070114,29.962037
Abell 1610,191.718993,30.079935
Abell 705,131.960128,30.110543
Abell 1941,219.420594,30.16943
Abell 1944,219.420594,30.16943
Abell 1943,219.420594,30.16943
Abell 1943,219.408825,30.402452
Abell 1941,219.408825,30.402452
Abell 1944,219.408825,30.402452
Abell 781,140.094231,30.522363
Abell 2083,232.493235,30.724
Abell 2067,230.361094,30.755924
Abell 2061,230.361094,30.755924
Abell 1019,157.053814,30.857402
Abell 2092,233.228053,31.067398
Abell 1854,210.951369,31.075602
Abell 1979,222.775878,31.391498
Abell 2258,259.841328,31.470069
Abell 1097,162.045713,31.500728
Abell 2258,259.523336,31.570496
Abell 586,113.538546,31.625057
Abell 1667,195.837852,31.844887
Abell 1752,202.543146,31.865725
Abell 278,29.328764,31.906036
Abell 1036,158.093289,31.917392
Abell 694,130.532963,32.038588
Abell 2261,260.599974,32.056765
Abell 278,29.321877,32.227164
Abell 7,2.821639,32.276431
Abell 1336,174.912416,32.424561
Abell 2241,254.757351,32.460457
Abell 2241,255.073509,32.562219
Abell 567,105.469969,32.938215
Abell 2145,240.193675,33.02647
Abell 2145,240.195181,33.052865
Abell 260,27.87458,33.126599
Abell 779,140.062764,33.218872
Abell 2145,240.141885,33.337645
Abell 1608,191.425477,33.405218
Abell 2145,240.527666,33.451495
Abell 779,139.798235,33.456375
Abell 2034,227.498393,33.476887
Abell 2245,255.757076,33.50489
Abell 779,139.033223,33.592427
Abell 603,118.893114,33.66666
Abell 779,140.446641,33.73295
Abell 779,139.362679,33.918041
Abell 779,139.822765,34.003246
Abell 2244,255.645635,34.035208
Abell 2245,255.645635,34.035208
Abell 779,138.839142,34.043889
Abell 1228,171.223212,34.171832
Abell 779,140.786496,34.257453
Abell 779,139.830108,34.333226
Abell 2249,257.419427,34.434979
Abell 2249,257.821732,34.48161
Abell 668,127.114421,34.717194
Abell 612,120.329247,34.888916
Abell 1099,162.139264,34.969761
Abell 2243,255.410602,35.029675
Abell 568,106.965912,35.044031
Abell 2243,255.099646,35.144884
Abell 2141,239.537174,35.281524
Abell 1799,207.274964,35.424499
Abell 2141,239.428536,35.492462
Abell 597,117.944539,35.496591
Abell 1081,161.213648,35.547872
Abell 407,45.575867,35.561185
Abell 262,27.425467,35.596215
Abell 407,44.639402,35.725773
Abell 407,45.169262,35.766193
Abell 407,45.179298,35.76838
Abell 407,45.461605,35.837136
Abell 407,45.457454,35.84215
Abell 1257,171.735859,35.851729
Abell 606,119.140676,35.907857
Abell 407,44.825256,35.9632
Abell 2133,237.272893,36.226905
Abell 2131,237.272893,36.226905
Abell 1810,208.312801,36.321559
Abell 2042,227.871435,36.559922
Abell 579,110.351968,36.664539
Abell 1073,160.597321,36.692207
Abell 2093,233.599484,37.052805
Abell 2096,233.599484,37.052805
Abell 676,127.860016,37.190164
Abell 708,132.31261,37.506562
Abell 1723,200.176673,37.554383
Abell 1715,200.176673,37.554383
Abell 2096,234.037928,37.684807
Abell 2100,234.037928,37.684807
Abell 800,142.198852,37.728444
Abell 1715,200.315225,37.757391
Abell 1715,199.996707,37.783253
Abell 29,6.542012,38.498108
Abell 963,154.311844,39.030227
Abell 2197,247.538286,39.376319
Abell 2199,247.538286,39.376319
Abell 2199,246.117767,39.409703
Abell 587,113.229695,39.457671
Abell 607,119.526928,39.494599
Abell 2199,247.16505,39.550483
Abell 2197,247.16505,39.550483
Abell 1187,167.83501,39.653823
Abell 2250,257.778588,39.697611
Abell 2235,253.67774,40.054434
Abell 1203,168.268156,40.291986
Abell 1187,168.268156,40.291986
Abell 1203,168.34837,40.362183
Abell 2197,247.288842,40.446609
Abell 2199,247.288842,40.446609
Abell 2197,246.508024,40.447011
Abell 2199,246.508024,40.447011
Abell 2272,263.297976,40.593227
Abell 2535,346.929019,40.673872
Abell 2197,246.475216,40.76326
Abell 2199,246.475216,40.76326
Abell 426,48.178458,40.81541
Abell 1190,167.918044,40.824016
Abell 585,112.745372,40.854592
Abell 426,52.052226,40.930524
Abell 2187,246.302414,40.946383
Abell 2197,246.302414,40.946383
Abell 2199,246.302414,40.946383
Abell 2199,248.080706,40.952952
Abell 2197,248.080706,40.952952
Abell 2211,248.080706,40.952952
Abell 1763,203.806524,41.003432
Abell 426,48.482341,41.097374
Abell 1135,164.434273,41.129001
Abell 426,49.47015,41.168504
Abell 426,51.85648,41.270716
Abell 426,49.157171,41.29465
Abell 426,48.25326,41.344869
Abell 2197,246.849868,41.364107
Abell 2196,246.849868,41.364107
Abell 580,111.627773,41.407704
Abell 404,45.330625,41.5043
Abell 426,49.944983,41.515928
Abell 347,34.137427,41.522547
Abell 426,49.494411,41.557864
Abell 2197,246.487984,41.573609
Abell 2187,246.487984,41.573609
Abell 2196,246.487984,41.573609
Abell 426,47.864961,41.591819
Abell 426,48.218423,41.646941
Abell 426,47.567012,41.65816
Abell 426,51.649957,41.868172
Abell 426,49.56152,41.913455
Abell 372,41.034972,41.937341
Abell 372,41.084304,41.93774
Abell 347,35.065333,41.951686
Abell 347,37.038202,42.202777
Abell 426,47.719125,42.241791
Abell 347,34.355464,42.243351
Abell 426,51.753764,42.321118
Abell 347,35.63813,42.347041
Abell 740,136.357315,42.366337
Abell 2297,271.574464,42.367839
Abell 426,49.904727,42.371642
Abell 2273,263.478403,42.37358
Abell 2172,244.167247,42.455888
Abell 2183,245.025777,42.486598
Abell 2179,245.025777,42.486598
Abell 347,36.395771,42.49268
Abell 347,37.500208,42.508934
Abell 347,34.796905,42.543816
Abell 2027,226.715705,42.6631
Abell 2183,245.375727,42.769812
Abell 2179,245.375727,42.769812
Abell 347,37.224287,42.98502
Abell 347,35.784908,42.991078
Abell 347,34.585806,43.057729
Abell 1894,214.457903,43.484281
Abell 149,17.385567,43.497809
Abell 2319,290.253859,43.549369
Abell 2319,290.724978,43.748462
Abell 591,115.668666,43.930808
Abell 2319,290.289441,43.966761
Abell 1169,166.935763,43.990369
Abell 685,129.137758,44.016196
Abell 681,129.137758,44.016196
Abell 681,129.105855,44.027984
Abell 685,129.105855,44.027984
Abell 681,128.776544,44.047293
Abell 591,115.416254,44.078033
Abell 1931,217.863088,44.279843
Abell 1106,162.572749,44.303026
Abell 1101,162.572749,44.303026
Abell 1682,196.685683,46.525229
Abell 2219,250.107776,46.705597
Abell 646,125.404605,47.043555
Abell 655,126.262648,47.263489
Abell 739,136.132838,47.303824
Abell 1676,195.862087,47.903294
Abell 1227,170.689261,47.923945
Abell 569,108.086152,48.087693
Abell 637,123.421301,48.209634
Abell 656,126.383904,48.306363
Abell 569,105.91866,48.446414
Abell 1904,215.830702,48.476761
Abell 716,134.01336,48.489513
Abell 757,138.094948,48.506733
Abell 756,138.094948,48.506733
Abell 569,107.261799,48.617645
Abell 2064,230.193661,48.680809
Abell 2064,230.197895,48.719715
Abell 1314,173.719316,48.946025
Abell 898,149.648485,49.020805
Abell 1314,173.506907,49.06059
Abell 569,106.247605,49.088223
Abell 2252,258.410577,49.271388
Abell 895,149.544639,49.344678
Abell 898,149.544639,49.344678
Abell 2252,258.06485,49.408636
Abell 1737,201.577613,49.567386
Abell 1133,164.55217,49.707201
Abell 63,8.746698,49.918405
Abell 1758,203.212003,50.522613
Abell 2135,238.349711,50.583795
Abell 1637,193.354443,50.910279
Abell 1368,176.086853,51.249103
Abell 2291,269.470567,51.252568
Abell 2227,250.531026,51.284591
Abell 1673,195.766038,51.335679
Abell 2227,251.032163,51.421616
Abell 1452,180.76745,51.65946
Abell 1468,180.76745,51.65946
Abell 1218,169.507716,51.713309
Abell 985,155.767827,52.030873
Abell 595,117.346228,52.038654
Abell 1582,189.84613,52.038871
Abell 736,135.664023,52.081883
Abell 985,155.598234,52.234275
Abell 643,124.947556,52.538546
Abell 1788,206.455615,53.531151
Abell 2149,240.064815,53.675747
Abell 2149,239.463622,53.73378
Abell 2220,249.869862,53.811085
Abell 2292,269.261695,53.859693
Abell 1790,206.49243,54.141235
Abell 1940,218.876672,55.132187
Abell 1936,218.876672,55.132187
