name,ra,dec
eFEDSJ085821.7+033142,134.59049,3.52855
eFEDSJ083637.3-000155,129.15592,-0.03193
eFEDSJ091612.4+005128,139.05203,0.85808
eFEDSJ092310.7+010332,140.79495,1.05919
eFEDSJ090350.9-011125,135.96251,-1.1905
eFEDSJ083738.1+005107,129.40899,0.85206
eFEDSJ084840.0-001259,132.16693,-0.2164
eFEDSJ083936.2+011218,129.9011,1.20526
eFEDSJ085529.0+001329,133.87107,0.22486
eFEDSJ083239.5+022438,128.16457,2.41082
eFEDSJ084425.7-010415,131.10743,-1.07105
eFEDSJ085231.0+021348,133.12953,2.23031
eFEDSJ093042.4-010055,142.67711,-1.01546
eFEDSJ090627.3+005249,136.61407,0.88042
eFEDSJ093909.7+032558,144.79052,3.43289
eFEDSJ085608.9+002546,134.03736,0.42972
eFEDSJ090158.4+003727,135.49354,0.62427
eFEDSJ084024.1-000932,130.10084,-0.15902
eFEDSJ090859.4+002724,137.248,0.45671
eFEDSJ083833.6-013037,129.64034,-1.5104
eFEDSJ084735.8+034158,131.89911,3.69956
eFEDSJ090117.0+051514,135.3208,5.25405
eFEDSJ083938.8+034942,129.91158,3.82845
eFEDSJ093617.7+011115,144.0742,1.18763
eFEDSJ093039.7+011147,142.66561,1.19663
eFEDSJ085915.2+010228,134.8138,1.04118
eFEDSJ090155.2-003336,135.48054,-0.56009
eFEDSJ093635.9+021503,144.14993,2.25091
eFEDSJ084216.8+015040,130.57039,1.84478
eFEDSJ093053.9+004634,142.72497,0.77617
eFEDSJ093425.3+001459,143.60554,0.24992
eFEDSJ085132.1-010432,132.88399,-1.07576
eFEDSJ082628.9-013022,126.62097,-1.5064
eFEDSJ083222.1-004203,128.09237,-0.70101
eFEDSJ085040.8-002341,132.67027,-0.39473
eFEDSJ091238.9+033609,138.16233,3.60262
eFEDSJ093715.6+020518,144.31541,2.08857
eFEDSJ091743.0+020207,139.4294,2.03541
eFEDSJ085254.6+042122,133.22755,4.35644
eFEDSJ092715.4+044713,141.81422,4.78728
eFEDSJ093211.9+004738,143.05005,0.79419
eFEDSJ084428.5+014818,131.11881,1.80514
eFEDSJ091140.6+010310,137.91936,1.05284
eFEDSJ083249.9+031737,128.20809,3.29398
eFEDSJ085747.1-001159,134.44647,-0.19985
eFEDSJ091854.1-000610,139.72564,-0.10295
eFEDSJ091917.8+035323,139.82408,3.88998
eFEDSJ092335.0-002923,140.89629,-0.48984
eFEDSJ093429.4+022430,143.62256,2.40844
eFEDSJ090232.5+010013,135.63585,1.00369
eFEDSJ090014.0+024717,135.05867,2.78829
eFEDSJ090234.1-002119,135.64246,-0.35545
eFEDSJ092801.2+043256,142.00511,4.54914
eFEDSJ093828.3+041703,144.61813,4.28442
eFEDSJ084213.1+021412,130.55493,2.23678
eFEDSJ092644.0+012817,141.68343,1.47156
eFEDSJ083818.2-000239,129.57598,-0.04432
eFEDSJ092550.7+010511,141.46139,1.08644
eFEDSJ090458.8+035938,136.24508,3.99421
eFEDSJ091457.6+022511,138.73999,2.41981
eFEDSJ083636.4+043644,129.15176,4.6126
eFEDSJ083447.1-001830,128.69675,-0.30851
eFEDSJ085721.5+035835,134.33963,3.97656
eFEDSJ084041.8+032002,130.17417,3.33414
eFEDSJ085835.5+041416,134.64799,4.23811
eFEDSJ084656.5-012616,131.73576,-1.43801
eFEDSJ083227.4+003904,128.1146,0.65123
eFEDSJ085215.9-015513,133.06658,-1.92053
eFEDSJ082918.9+000008,127.32923,0.00235
eFEDSJ084857.4-013938,132.23976,-1.66076
eFEDSJ083212.0-005921,128.05051,-0.98936
eFEDSJ085115.9+001014,132.81661,0.17076
eFEDSJ092951.5-000319,142.46511,-0.05533
eFEDSJ083052.3-013740,127.71834,-1.62793
eFEDSJ091219.1-003544,138.07995,-0.59561
eFEDSJ084158.7-022336,130.4952,-2.39339
eFEDSJ084145.9+032425,130.44132,3.40709
