name,ra,dec
PSRJ0840-5332,130.14117,-53.54319
PSRJ0842-4851,130.52237,-48.85578
PSRJ0843+0719,130.89092,7.31328
PSRJ0843-5022,130.79118,-50.37864
PSRJ0846-3533,131.52525,-35.56129
PSRJ0847-4316,131.98887,-43.28244
PSRJ0848+16,132.22083,16.71667
PSRJ0849-6322,132.42746,-63.37639
PSRJ0849+8028,132.25628,80.48309
PSRJ0855-3331,133.91006,-33.52758
PSRJ0855-4644,133.90075,-46.73706
PSRJ0855-4658,133.83154,-46.97294
PSRJ0856-6137,134.24712,-61.63147
PSRJ0857-4424,134.47983,-44.40287
PSRJ0900-3144,135.18314,-31.74192
PSRJ0901-4624,135.41717,-46.41347
PSRJ0902-6325,135.635,-63.42
PSRJ0904-4246,136.24667,-42.77056
PSRJ0904-7459,136.045,-74.99522
PSRJ0905-4536,136.34958,-45.61472
PSRJ0905-5127,136.46634,-51.46353
PSRJ0905-6019,136.31352,-60.32279
PSRJ0907-5157,136.81625,-51.96646
PSRJ0908-1739,137.15909,-17.66046
PSRJ0908-4913,137.14804,-49.21847
PSRJ0909-7212,137.4,-72.20233
PSRJ0910+77,137.5,77.46667
PSRJ0912-3851,138.17792,-38.85083
PSRJ0919-42,139.75,0.0
PSRJ0919-6040,139.86612,-60.68067
PSRJ0921+6254,140.3089,62.90386
PSRJ0922+0638,140.55842,6.63981
PSRJ0922-4949,140.56234,-49.82002
PSRJ0922-52,140.5,-52.0
PSRJ0923-31,140.99167,-31.95
PSRJ0924-5302,141.03621,-53.04561
PSRJ0924-5814,141.12917,-58.23511
PSRJ0927+23,141.90417,23.78333
PSRJ0928+06,142.18333,6.23333
PSRJ0931-1902,142.82966,-19.04862
PSRJ0932-3217,143.16312,-32.28728
PSRJ0932-5327,143.09525,-53.45306
PSRJ0934-4154,143.7425,-41.90542
PSRJ0934-5249,143.61792,-52.82422
PSRJ0940-5428,145.24258,-54.47794
PSRJ0941-39,145.40833,-39.68333
PSRJ0941-5244,145.42145,-52.73458
PSRJ0942-5552,145.56596,-55.88119
PSRJ0942-5657,145.72692,-56.96207
PSRJ0943+1631,145.87542,16.52694
PSRJ0943+22,145.85417,22.93333
PSRJ0943+41,145.75,41.15
PSRJ0944-1354,146.12065,-13.91156
PSRJ0945-4833,146.40939,-48.55403
PSRJ0946+0951,146.53167,9.86528
PSRJ0947+27,146.84167,27.7
PSRJ0949-6902,147.3357,-69.04489
PSRJ0952-3839,148.07167,-38.65283
PSRJ0953+0755,148.28879,7.9266
PSRJ0954-5430,148.52517,-54.51486
PSRJ0955-5304,148.87292,-53.07131
PSRJ0955-61,148.75,-61.8
PSRJ0957-06,149.25,-6.28333
PSRJ0957-5432,149.48337,-54.53442
PSRJ0959-4809,149.85942,-48.16319
PSRJ1000-5149,150.11725,-51.83281
PSRJ1001-5507,150.40825,-55.11853
PSRJ1001-5559,150.28583,-55.98339
PSRJ1001-5939,150.38429,-59.65494
PSRJ1002-5559,150.74125,-55.99361
PSRJ1002-5919,150.58542,-59.327
PSRJ1003-4747,150.83992,-47.78389
PSRJ1006-6311,151.6525,-63.19478
PSRJ1010+15,152.5,15.85
PSRJ1012-2337,153.14053,-23.63956
PSRJ1012-4235,153.02917,-42.58333
PSRJ1012+5307,153.13931,53.11739
PSRJ1012-5830,153.22875,-58.50711
PSRJ1012-5857,153.20208,-58.96111
PSRJ1013-5934,153.38273,-59.57408
PSRJ1014-48,153.575,-48.82833
PSRJ1015-5719,153.90817,-57.32022
PSRJ1016-5345,154.13,-53.75383
PSRJ1016-5819,154.05042,-58.31699
PSRJ1016-5857,154.08817,-58.95336
PSRJ1017-5621,154.30358,-56.35853
PSRJ1017-7156,154.46387,-71.9449
PSRJ1018-1642,154.66819,-16.70282
PSRJ1019-5749,154.96725,-57.81831
PSRJ1020-5921,155.05846,-59.35944
PSRJ1020-6026,155.0475,-60.43522
PSRJ1021-5601,155.35342,-56.03081
PSRJ1022+1001,155.74167,10.03132
PSRJ1022-5813,155.61708,-58.225
PSRJ1023+0038,155.9487,0.64468
PSRJ1023-5746,155.76208,-57.76806
PSRJ1024-0719,156.16116,-7.32205
