name,ra,dec
SUFSTJ202038+4733.2,305.15671,47.55421
SUFSTJ202639-2851.6,306.66059,-28.86013
SUFSTJ202638+3450.3,306.66006,34.83961
SUFSTJ202808+2223.3,307.03298,22.38993
SUFSTJ202853-1158.5,307.21949,-11.97649
SUFSTJ203226+4057.4,308.10712,40.95782
SUFSTJ203332+2146.3,308.38369,21.77288
SUFSTJ203431-3037.5,308.62984,-30.62517
SUFSTJ203937+6647.6,309.90215,66.79341
SUFSTJ203927-3018.8,309.86321,-30.31393
SUFSTJ204009-0052.2,310.03832,-0.87061
SUFSTJ204129+5552.2,310.36957,55.87024
SUFSTJ204237+7508.0,310.65471,75.13412
SUFSTJ204260+1521.0,310.74933,15.35155
SUFSTJ204751-3804.7,311.96365,-38.07994
SUFSTJ205250+0806.4,313.20747,8.10695
SUFSTJ205403-2248.4,313.51414,-22.80789
SUFSTJ205745+2804.8,314.43814,28.08071
SUFSTJ205812+3004.6,314.55155,30.07723
SUFSTJ001236+0203.4,3.14883,2.05805
SUFSTJ210606+7509.3,316.52619,75.15609
SUFSTJ211152+1116.5,317.96579,11.27645
SUFSTJ211748+5138.9,319.4481,51.64919
SUFSTJ211812+4050.5,319.55201,40.84235
SUFSTJ020738+0210.8,31.90695,2.18165
SUFSTJ020835-1739.5,32.14551,-17.65948
SUFSTJ212601+5831.8,321.50536,58.53051
SUFSTJ212439+5058.4,321.16405,50.97348
SUFSTJ212703-2259.5,321.76193,-22.9925
SUFSTJ212745+5656.5,321.93918,56.9426
SUFSTJ212818+0348.9,322.07585,3.81589
SUFSTJ213008+0046.8,322.53507,0.78012
SUFSTJ213333+3938.3,323.38923,39.63947
SUFSTJ213535-1822.2,323.89525,-18.3704
SUFSTJ213833+3205.0,324.63892,32.08459
SUFSTJ214636-3051.6,326.65021,-30.86106
SUFSTJ220215-3303.3,330.56125,-33.05587
SUFSTJ221300-1710.3,333.25057,-17.1721
SUFSTJ221410+0810.3,333.54277,8.17168
SUFSTJ221409-2557.7,333.53802,-25.96297
SUFSTJ221514+1715.4,333.8077,17.25702
SUFSTJ221611-1415.6,334.04712,-14.26035
SUFSTJ021360+0042.4,33.49816,0.70726
SUFSTJ221959+0110.7,334.99382,1.17977
SUFSTJ222143+2418.5,335.42813,24.30934
SUFSTJ222428+2614.4,336.11845,26.24025
SUFSTJ222339+3937.0,335.9112,39.61785
SUFSTJ222625+6902.1,336.60588,69.03641
SUFSTJ223540+5345.6,338.91718,53.76031
SUFSTJ223738+2432.9,339.40908,24.54963
SUFSTJ224124+0712.9,340.34873,7.21594
SUFSTJ021627+5125.4,34.1119,51.42351
SUFSTJ225155-3210.4,342.97914,-32.17418
SUFSTJ225208+1454.8,343.0334,14.91359
SUFSTJ225443+1142.8,343.68067,11.71404
SUFSTJ225526+3025.3,343.85994,30.42309
SUFSTJ230402+2237.4,346.00856,22.62388
SUFSTJ230558+1413.1,346.49276,14.21892
SUFSTJ230703+1629.6,346.76116,16.4944
SUFSTJ231309-3411.9,348.28935,-34.19923
SUFSTJ231348+2349.2,348.4505,23.8206
SUFSTJ231857+0014.6,349.73605,0.24389
SUFSTJ232003+2612.9,350.01257,26.21542
SUFSTJ232127+5111.2,350.36456,51.18777
SUFSTJ233032-0227.7,352.6347,-2.46253
SUFSTJ022130+1531.5,35.37667,15.5257
SUFSTJ022309+6007.6,35.78601,60.12805
SUFSTJ234408+4719.3,356.03517,47.32167
SUFSTJ234555+3414.0,356.47941,34.23396
SUFSTJ234644-3835.3,356.68265,-38.58991
SUFSTJ234830+0039.3,357.12657,0.65519
SUFSTJ022333+4549.2,35.88792,45.8207
SUFSTJ022321+4427.2,35.83719,44.45398
SUFSTJ022326-2752.7,35.85735,-27.87964
SUFSTJ023005-0859.8,37.5225,-8.99803
SUFSTJ023056-3252.6,37.73369,-32.87831
SUFSTJ023112+3504.7,37.80097,35.0788
SUFSTJ023256+3738.7,38.23286,37.64578
SUFSTJ023351+0108.2,38.46426,1.1378
SUFSTJ023635+5939.3,39.14738,59.65507
SUFSTJ023716-0157.5,39.31777,-1.9586
SUFSTJ023845-3048.3,39.68807,-30.80666
SUFSTJ001554+5602.9,3.97528,56.04983
SUFSTJ024032+6113.7,40.13177,61.2291
SUFSTJ024240+0057.4,40.66812,0.95726
SUFSTJ024458+6228.0,41.23961,62.46822
SUFSTJ024527-3702.8,41.36099,-37.04779
SUFSTJ001638-0544.4,4.15783,-5.74023
SUFSTJ024855+1401.0,42.22971,14.01758
SUFSTJ024952+3459.3,42.46671,34.98922
SUFSTJ024934-3111.4,42.38986,-31.19063
SUFSTJ025027+4647.4,42.61291,46.79131
SUFSTJ025055-3616.6,42.73092,-36.27678
SUFSTJ025534+4258.6,43.89316,42.97821
SUFSTJ025621-3211.1,44.08882,-32.18587
SUFSTJ025937+0724.2,44.90392,7.40417
SUFSTJ030221+6855.1,45.58815,68.91879
SUFSTJ030213-2335.3,45.55448,-23.58911
SUFSTJ030219-2258.0,45.57729,-22.96671
SUFSTJ030230+1256.0,45.62661,12.93476
SUFSTJ030606-3902.1,46.52495,-39.03616
SUFSTJ030747+4122.5,46.94742,41.37624
SUFSTJ030947+4635.9,47.44549,46.59984
SUFSTJ031119-2046.3,47.82875,-20.7718
SUFSTJ001860+0619.5,4.74881,6.32641
SUFSTJ001937-2233.0,4.90463,-22.55065
SUFSTJ031203+5029.2,48.01268,50.48681
SUFSTJ031408+2419.3,48.53396,24.3229
SUFSTJ031624+3152.3,49.10096,31.87289
SUFSTJ031807+5712.2,49.52753,57.20373
SUFSTJ031819+6829.5,49.57989,68.49247
SUFSTJ032635+2842.8,51.64789,28.71481
SUFSTJ032737+2620.1,51.9047,26.33614
SUFSTJ033257+3327.7,53.23751,33.46322
SUFSTJ033331-2709.3,53.38078,-27.15528
SUFSTJ033425-1513.6,53.60237,-15.22818
SUFSTJ033704-2514.9,54.26471,-25.24871
SUFSTJ034219+6929.1,55.57835,69.48649
SUFSTJ034308+1858.4,55.78482,18.97467
SUFSTJ035046+2620.9,57.69206,26.349
SUFSTJ035339+5405.4,58.41174,54.09016
SUFSTJ035745+4155.0,59.43832,41.91796
SUFSTJ035921-3012.1,59.83597,-30.20242
SUFSTJ040000+4445.2,60.00183,44.7546
SUFSTJ035957+5418.9,59.98579,54.3156
SUFSTJ040100+7405.0,60.25023,74.08374
SUFSTJ040154+4247.1,60.47431,42.78555
SUFSTJ040435+5329.2,61.14595,53.48799
SUFSTJ040818-2103.0,62.07693,-21.05091
SUFSTJ041413+2812.2,63.55387,28.20371
SUFSTJ041457+5710.8,63.73721,57.18045
SUFSTJ041435+5157.0,63.64474,51.95159
SUFSTJ041501+0110.4,63.75558,1.17347
SUFSTJ042056+2604.8,65.23339,26.08064
SUFSTJ042353-3331.2,65.97167,-33.52116
SUFSTJ042533+3447.3,66.38791,34.78848
SUFSTJ042700-2043.1,66.75065,-20.71977
SUFSTJ042704+0716.5,66.76803,7.27573
SUFSTJ002710-1136.6,6.79127,-11.61112
SUFSTJ002724-2132.9,6.85002,-21.54949
SUFSTJ043429+7128.1,68.61979,71.46881
SUFSTJ043848-3635.1,69.69971,-36.58546
SUFSTJ044357-2441.6,70.98586,-24.69464
SUFSTJ044535+1825.1,71.39558,18.41929
SUFSTJ045048+3015.0,72.6999,30.25117
SUFSTJ002914+1316.0,7.30773,13.26801
SUFSTJ002928+0903.8,7.36727,9.06399
SUFSTJ045432+5240.1,73.63183,52.66853
SUFSTJ045928+1922.2,74.86459,19.37038
SUFSTJ045955+1017.7,74.97826,10.29639
SUFSTJ050043+1903.2,75.17954,19.05433
SUFSTJ050021+0916.9,75.08564,9.28213
SUFSTJ050108+3431.3,75.28295,34.52255
SUFSTJ050258+2259.8,75.74237,22.99756
SUFSTJ002960-2407.0,7.49865,-24.11762
SUFSTJ050619+4020.2,76.58083,40.33775
SUFSTJ050648-1936.8,76.69952,-19.61395
SUFSTJ051001+6514.5,77.50508,65.24189
SUFSTJ051045+1629.9,77.68931,16.4999
SUFSTJ051211-3257.3,78.04507,-32.95541
SUFSTJ051139+1707.8,77.91049,17.13012
SUFSTJ051445-1951.7,78.68869,-19.86314
SUFSTJ051934+0549.8,79.89331,5.83051
SUFSTJ051921-0720.8,79.83912,-7.34736
SUFSTJ051952+0530.0,79.96478,5.50069
SUFSTJ052101-2521.7,80.25514,-25.36261
SUFSTJ003153+2428.6,7.96879,24.47803
SUFSTJ052134+6718.1,80.39077,67.30236
SUFSTJ052218+3738.6,80.57561,37.64344
SUFSTJ052627-2117.2,81.61441,-21.28721
SUFSTJ052625-1521.0,81.60305,-15.35115
SUFSTJ052832+3851.9,82.13136,38.86647
SUFSTJ053357-3757.9,83.4893,-37.96514
SUFSTJ053358+3212.1,83.49036,32.20206
SUFSTJ053532+4011.2,83.8834,40.18784
SUFSTJ053627-1206.9,84.11052,-12.11575
SUFSTJ053609-0312.8,84.03595,-3.21442
SUFSTJ053716+0507.4,84.31635,5.12347
SUFSTJ003445+6257.2,8.68583,62.95464
SUFSTJ054457+5208.8,86.23817,52.1479
SUFSTJ054715+5038.3,86.81103,50.63998
SUFSTJ055211-0727.4,88.04701,-7.45731
SUFSTJ055802-3820.0,89.50835,-38.33448
SUFSTJ060415+1245.8,91.06147,12.7634
SUFSTJ060325+1246.9,90.85328,12.78213
SUFSTJ060532+2725.6,91.38143,27.42689
SUFSTJ060801+3058.6,92.00351,30.9783
SUFSTJ061001-1837.9,92.50219,-18.63171
SUFSTJ061810-2336.0,94.54187,-23.60132
SUFSTJ061904+1705.7,94.76838,17.09584
SUFSTJ062603-3700.3,96.51066,-37.00583
SUFSTJ062925-0545.4,97.3523,-5.75676
SUFSTJ063043+5127.9,97.6779,51.46566
SUFSTJ063116+2719.2,97.8156,27.32066
SUFSTJ000146-7657.2,0.4435,-76.9544
SUFSTJ004022-5916.0,10.09303,-59.26828
SUFSTJ065951-5558.2,104.96253,-55.97154
SUFSTJ070034-5120.1,105.14011,-51.33623
SUFSTJ004326-5010.9,10.85629,-50.18299
SUFSTJ072624-4620.9,111.6008,-46.34856
SUFSTJ074109-5447.7,115.288,-54.79632
SUFSTJ080158-4946.7,120.49119,-49.7796
SUFSTJ083139-5946.9,127.91338,-59.78313
SUFSTJ091515-7523.7,138.8142,-75.39643
SUFSTJ091727-6456.4,139.36343,-64.94033
SUFSTJ092617-8421.5,141.57231,-84.35945
SUFSTJ010035-4752.0,15.14502,-47.8676
SUFSTJ100948-4248.7,152.45044,-42.81201
SUFSTJ104022-4625.4,160.09308,-46.42377
SUFSTJ105714-4740.1,164.30801,-47.66946
SUFSTJ011110-4727.6,17.78972,-47.46009
SUFSTJ121004-4636.4,182.51712,-46.60735
SUFSTJ123212-4217.8,188.05016,-42.29733
SUFSTJ130626-4024.8,196.60855,-40.41409
SUFSTJ134442-4510.1,206.1742,-45.16874
SUFSTJ143438-4254.0,218.6602,-42.90129
SUFSTJ012848-5421.4,22.19841,-54.35706
SUFSTJ150013-7248.6,225.05409,-72.81122
SUFSTJ151442-8123.6,228.67531,-81.39389
SUFSTJ151516-7820.2,228.81494,-78.33678
