name,ra,dec 
PGC 0036998,177.5854,-2.8114
PGC 0037004,177.5757,35.254
PGC 0037010,177.6173,4.6949
PGC 0037014,177.6367,6.5674
PGC 0037047,177.7121,55.1433
PGC 0037088,177.8526,32.5615
PGC 0037091,177.8451,53.4439
PGC 0037103,177.879,-0.0779
PGC 0037147,177.9845,-2.6426
PGC 0037290,178.4246,47.8581
PGC 0037298,178.4433,10.4029
PGC 0037306,178.4545,52.3268
PGC 0037321,178.5043,6.3429
PGC 0037352,178.6048,-2.3194
PGC 0037380,178.7417,4.6606
PGC 0037400,178.7975,6.169
PGC 0037480,178.9742,60.5292
PGC 0037483,178.989,6.7492
PGC 0037497,179.0307,55.3903
PGC 0037502,179.0433,60.5222
PGC 0037520,179.1181,55.1248
PGC 0037521,179.1177,39.7415
PGC 0037614,179.383,-1.2532
PGC 0037616,179.403,32.2772
PGC 0037651,179.511,-3.7434
PGC 0037678,179.5996,-2.2774
PGC 0037686,179.6153,10.021
PGC 0037691,179.6308,43.9475
PGC 0037695,179.6497,16.1767
PGC 0037708,179.685,-2.6453
PGC 0037719,179.7167,42.7216
PGC 0037721,179.7198,42.5701
PGC 0037784,179.9125,-3.6817
PGC 0037839,180.0746,0.2942
PGC 0037845,180.0981,-1.0998
PGC 0037933,180.3665,-0.7186
PGC 0037949,180.4212,4.7701
PGC 0037999,180.5506,62.1375
PGC 0038012,180.6002,14.8434
PGC 0038031,180.6758,1.9771
PGC 0038552,182.1304,0.1366
PGC 0038582,182.23,41.7407
PGC 0038585,182.2427,-2.4033
PGC 0038601,182.2873,44.0027
PGC 0038665,182.4383,56.5239
PGC 0038677,182.4629,38.2184
PGC 0038682,182.4742,0.9281
PGC 0038687,182.4712,-0.016
PGC 0038690,182.5454,49.2858
PGC 0038720,182.5743,-0.5179
PGC 0038739,182.6364,39.4054
PGC 0038746,182.6482,-0.1716
PGC 0038749,182.6555,16.0332
PGC 0038773,182.7069,39.4727
PGC 0038795,182.7674,50.4831
PGC 0038848,182.9482,12.1431
PGC 0038852,182.9671,-2.4742
PGC 0038885,183.0494,13.2462
PGC 0038946,183.201,-2.7246
PGC 0038964,183.2624,7.0383
PGC 0039028,183.4515,14.8994
PGC 0039040,183.4736,13.1727
PGC 0039122,183.6776,35.5501
PGC 0039138,183.7137,-3.4896
PGC 0039188,183.8263,5.7609
PGC 0039224,183.9142,13.9013
PGC 0039241,183.9616,47.0919
PGC 0039245,183.9689,0.4002
PGC 0039246,183.9765,13.1501
PGC 0039275,184.0186,1.1808
PGC 0039312,184.1098,47.0255
PGC 0039348,184.1833,-3.43
PGC 0039353,184.2046,47.4384
PGC 0039354,184.2039,47.4572
PGC 0039393,184.2979,15.3237
PGC 0039418,184.3697,46.8272
PGC 0039466,184.4702,-0.6573
PGC 0039493,184.5337,6.1394
PGC 0039495,184.5361,-1.0647
PGC 0039497,184.5271,1.9067
PGC 0039578,184.7063,14.4168
PGC 0039600,184.7397,47.304
PGC 0039601,184.7388,6.1845
PGC 0039705,184.9379,-0.7603
PGC 0039714,184.9512,-0.8756
PGC 0039738,184.9842,5.3439
PGC 0039753,185.006,8.6074
PGC 0039775,185.053,58.0927
PGC 0039859,185.1979,58.0926
PGC 0039886,185.2596,3.7222
PGC 0039919,185.3042,-0.8642
PGC 0039950,185.3866,14.6059
PGC 0039964,185.4134,40.8486
PGC 0040015,185.4908,2.3456
PGC 0040105,185.6607,11.8008
PGC 0040133,185.6952,65.8436
PGC 0040145,185.7266,-2.6691
PGC 0040153,185.729,15.8221
PGC 0040218,185.8499,7.4728
PGC 0040251,185.9115,6.9542
PGC 0040284,185.9748,-3.4431
PGC 0040374,186.1141,0.1524
PGC 0040406,186.1462,1.8922
PGC 0040475,186.3003,54.5058
PGC 0040507,186.3425,10.0165
PGC 0040537,186.397,45.6844
PGC 0040561,186.4204,-2.9508
PGC 0040564,186.4284,0.5723
PGC 0040629,186.5008,-3.4653
PGC 0040643,186.53,16.1805
PGC 0040644,186.5322,13.1118
PGC 0040775,186.7436,2.4931
PGC 0040857,186.8651,3.3022
PGC 0040914,186.9413,13.009
PGC 0040918,186.9507,50.3876
PGC 0040987,187.0663,9.4364
PGC 0041031,187.129,32.5475
PGC 0041050,187.1693,9.2587
PGC 0041061,187.1803,14.9993
PGC 0041202,187.4243,-3.7496
PGC 0041400,187.7792,52.4141
PGC 0041407,187.7817,36.6188
PGC 0041436,187.842,57.9645
PGC 0041473,187.9208,3.9258
PGC 0041517,187.9972,14.4204
PGC 0041788,188.537,-0.3556
PGC 0041789,188.5366,2.6529
PGC 0041823,188.6133,2.1876
PGC 0041882,188.733,15.5656
PGC 0041911,188.7945,-0.2214
PGC 0041934,188.8607,14.4959
PGC 0041941,188.877,-2.3273
PGC 0042064,189.1367,11.2576
PGC 0042069,189.1433,11.2383
PGC 0042089,189.2087,13.1627
PGC 0042152,189.3899,4.3679
PGC 0042168,189.4312,11.8179
PGC 0042174,189.4521,5.3682
PGC 0042202,189.5227,-0.0271
PGC 0042264,189.6559,10.4753
PGC 0042268,189.6613,1.4726
PGC 0042618,190.4965,-3.5836
PGC 0042689,190.633,-0.0825
PGC 0042708,190.678,55.1452
PGC 0042741,190.7188,13.2567
PGC 0042782,190.8012,-2.5011
PGC 0042816,190.8857,11.5821
PGC 0042857,190.986,13.1264
PGC 0042909,191.1172,-3.0053
PGC 0042975,191.2848,-0.4635
PGC 0042998,191.3825,54.7375
PGC 0043136,191.7891,9.0162
PGC 0043185,191.9282,3.8729
PGC 0043286,192.1913,35.3322
PGC 0043288,192.1938,41.921
PGC 0043428,192.5369,33.159
PGC 0043504,192.7487,47.6717
PGC 0043525,192.8043,4.8586
PGC 0043601,192.9801,12.083
PGC 0043728,193.2235,9.9891
PGC 0043837,193.4621,9.7098
PGC 0043931,193.6574,46.531
PGC 0043939,193.6703,28.9384
PGC 0044025,193.8417,58.3442
PGC 0044086,193.9531,4.3046
PGC 0044117,194.0593,56.8737
PGC 0044213,194.2329,32.4477
PGC 0044254,194.3005,-1.7067
PGC 0044495,194.6754,10.6163
PGC 0044557,194.7871,37.3103
PGC 0044641,194.9161,53.3409
PGC 0044731,195.0676,36.2538
PGC 0044797,195.1627,2.5015
PGC 0044838,195.232,47.2217
PGC 0044913,195.4081,54.3903
PGC 0044921,195.4308,29.0442
PGC 0044932,195.453,4.9919
PGC 0044963,195.5208,40.4081
PGC 0044986,195.5762,32.8899
PGC 0045093,195.8389,14.3772
PGC 0045168,196.0631,9.2234
PGC 0045261,196.3092,31.9996
PGC 0045264,196.3271,31.4421
PGC 0045309,196.4441,46.4623
PGC 0045336,196.5152,35.98
PGC 0045362,196.5769,10.3768
PGC 0045435,196.806,58.1347
PGC 0045478,196.9146,6.336
PGC 0045538,197.1023,35.2061
PGC 0045580,197.2263,28.1835
PGC 0045583,197.2262,62.3061
PGC 0045632,197.3881,1.673
PGC 0045644,197.4211,-1.0482
PGC 0045658,197.4482,28.9065
PGC 0045739,197.6963,50.0927
PGC 0045749,197.7346,37.0583
PGC 0045757,197.7577,29.5778
PGC 0045773,197.8257,45.6607
PGC 0045781,197.8649,47.5492
PGC 0045828,198.0095,44.8145
PGC 0045833,198.0269,44.6785
PGC 0045834,198.0271,46.1963
PGC 0045883,198.1664,12.5996
PGC 0045887,198.1869,31.809
PGC 0045915,198.2921,50.5756
PGC 0045921,198.3065,33.9839
PGC 0045936,198.3375,6.0614
PGC 0045948,198.365,36.5936
PGC 0046046,198.6357,30.7055
PGC 0046152,198.9565,56.8085
PGC 0046153,198.9553,42.0296
PGC 0046171,199.0155,35.0432
PGC 0046180,199.0522,30.9496
PGC 0046250,199.2567,6.3571
PGC 0046278,199.3176,6.0375
PGC 0046319,199.4971,-0.3117
PGC 0046321,199.4944,4.4035
PGC 0046342,199.5774,6.3357
PGC 0046355,199.6017,32.8444
PGC 0046413,199.7627,39.5893
PGC 0046427,199.7847,28.5067
PGC 0046534,200.085,6.3361
PGC 0046548,200.1162,14.5341
PGC 0046561,200.154,-2.2896
PGC 0046633,200.3464,0.342
PGC 0046644,200.3842,12.1878
PGC 0046657,200.4397,31.2366
